time,mc energy,min energy
6801,385.3697489282412,4.2390035743992405
6851,385.3697489282412,4.1833113063992355
6901,385.3697489282412,4.12568875439923
6951,385.3697489282412,4.067637250399225
7001,385.3697489282412,4.0129458703992205
7051,384.98974892824157,3.9582544903992156
7101,379.992723974903,4.173541084505349
7151,375.4494391034266,4.403013890532566
7201,371.24706632733785,4.629269556559784
7251,367.22194988927873,4.858670870587002
7301,363.2767849896041,5.0893590406142195
7351,359.43476415126315,5.318688862641437
7401,355.6360285845192,5.546159892668655
7451,351.86545445438816,5.773916890695872
7501,348.1141935387953,5.996514584489612
7551,344.9306946626242,5.998834042736325
7601,341.8110583582942,6.002947180983055
7651,338.7019703259012,6.006248079229778
7701,335.67052892643306,6.007112257476479
7751,332.97836300405,6.008807155723186
7801,330.3499897703582,6.010360533969893
7851,327.7151614647988,6.013399912216613
7901,325.13430357411056,6.014747130463318
7951,322.66421235066923,6.016020508710023
8001,320.2208121788446,6.018158446956734
8051,317.81446829915166,6.019881025203443
8101,315.4260023102009,6.0236649634501696
8151,313.041708991108,6.023166181696858
8201,310.68400073954405,6.02639323994358
8251,308.35376043921167,6.027525098190283
8301,306.0105915697336,6.028952316436989
8351,303.6820078282621,6.029493454683687
8401,301.49473913130026,6.0320159529304025
8451,299.4109585014564,6.033818531177111
8501,297.3197403041975,6.035830309423822
8551,295.2652364721635,6.037156007670527
8601,293.2671449505657,6.040241545917247
8651,291.2701988491702,6.039810444163937
8701,289.31129174259496,6.044957342410676
8751,287.48778493706067,6.045052890762568
8801,287.48778493706067,6.0061608107622195
8851,287.48778493706067,5.969443930761891
8901,287.48778493706067,5.932840890761563
8951,287.48778493706067,5.895474810761229
9001,287.48778493706067,5.8586194507609
9051,287.48778493706067,5.818508970760542
9101,287.48778493706067,5.781659770760212
9151,287.48778493706067,5.7454997707598885
9201,287.48778493706067,5.70757681075955
9251,287.48778493706067,5.6687400907592025
9301,287.48778493706067,5.633613850758888
9351,287.48778493706067,5.5975276907585645
9401,287.48778493706067,5.560213930758231
9451,287.48778493706067,5.522518650757894
9501,287.48778493706067,5.484783370757556
9551,287.48778493706067,5.446663530757215
9601,287.48778493706067,5.409974330756887
9651,287.48778493706067,5.3738328107565625
9701,287.48778493706067,5.334700730756213
9751,287.48778493706067,5.29531945075586
9801,287.48778493706067,5.256784250755516
9851,287.48778493706067,5.223230170755215
9901,287.48778493706067,5.186119450754884
9951,287.48778493706067,5.146839690754533
10001,287.48778493706067,5.108593690754191
10051,287.48778493706067,5.070427690753849
10101,287.48778493706067,5.03251089075351
10151,287.48778493706067,4.994157210753167
10201,287.48778493706067,4.9559573707528255
10251,287.48778493706067,4.919785050752502
10301,287.48778493706067,4.880886810752154
10351,287.48778493706067,4.844056090751824
10401,287.48778493706067,4.806250090751485
10451,287.48778493706067,4.770265450751163
10501,287.48778493706067,4.73305321075083
10551,287.48778493706067,4.697022410750508
10601,287.48778493706067,4.658090330750159
10651,287.48778493706067,4.62125961074983
10701,287.48778493706067,4.580663050749466
10751,287.48778493706067,4.54309393074913
10801,287.48778493706067,4.506780090748805
10851,287.48778493706067,4.470229370748477
10901,287.48778493706067,4.432432570748139
10951,287.48778493706067,4.3941527307477966
11001,287.48711001,248.92371521146774,5.152311051,287.48778493706067,4.304305496843729
11101,287.48778493706067,4.2313985968433485
11151,287.48778493706067,4.158356788842967
11201,287.48778493706067,4.083397536842576
11251,287.48778493706067,4.009974276842193
11301,286.8558365840826,3.948304464352748
11351,281.8160125731191,4.130452649909991
11401,277.09969568219196,4.130085239875905
11451,272.6522832678437,4.131139269841832
11501,268.35712490697824,4.1300857798077395
11551,264.2532619107311,4.125423329773616
11601,260.29927698027046,4.121563919739499
11651,256.5315664185188,4.1181013897053855
11701,252.97692807006266,4.117530939671298
11751,249.46800197759072,4.117148169637211
11801,246.00117296355248,4.1117257996030805
11851,242.63302968667196,4.111290709568994
11901,239.5382443340965,4.111332499534912
11951,236.49865546845655,4.110749729500824
12001,233.64338076162846,4.111523759466749
12051,230.8278033111783,4.111162509432663
12101,228.01931421364228,4.109176779398563
12151,225.27620249986938,4.107061849364461
12201,222.63611425000647,4.106875959330377
12251,220.01753038272068,4.106145509296288
12301,217.39400742321925,4.105790419262203
12351,214.81238305596872,4.106235249228124
12401,212.24617298743232,4.105129439194032
12451,209.6990464671132,4.103291389159933
12501,207.1828526819858,4.101594859125836
12551,204.7291490441466,4.10109512909175
12601,202.28078762381236,4.098847879057647
12651,199.87410162217307,4.095646869023536
12701,197.67616390908304,4.094722578989446
12751,195.52293422189337,4.093429088955352
12801,193.3900387072864,4.091040318921248
12851,191.29621308526575,4.090054508887157
12901,189.23096184065594,4.094099018853111
12951,187.15098926285202,4.093836248819025
13001,185.14901589408979,4.094536438784949
13051,183.19859913465186,4.090221668750829
13101,181.26143458782627,4.086349938716712
13151,179.34897388413546,4.084505728682613
13201,177.442105979678,4.083627598648523
13251,175.5222673979739,4.081811068614424
13301,173.60551008224462,4.079234618580319
13351,171.71449388955043,4.080894728546252
13401,169.83813693395788,4.079022838512152
13451,167.9287730758216,4.076917108478051
13501,166.03653780018297,4.075534418443956
13551,164.14191867199239,4.074354768409863
13601,162.26201620485793,4.072227518375762
13651,160.37295988006633,4.070940188341668
13701,158.49962105805676,4.070806618307584
13751,156.6610952988058,4.069599288273491
13801,154.83451070464645,4.067675078239391
13851,153.02139754899295,4.063486468205271
13901,151.20267434625492,4.0612515381711685
13951,149.36766104658201,4.058601248137062
14001,147.545216690501,4.056144798102958
14051,145.7045951548612,4.052808428068845
14101,143.89030150949267,4.052936378034763
14151,142.06257013014894,4.05286432800068
14201,140.24266786553406,4.053309157966602
14251,138.40031042852766,4.051028067932499
14301,136.59910635305963,4.050432977898412
14351,134.7957641857378,4.04940100786432
14401,132.95303147180616,4.045972317830207
14451,131.13343751986014,4.0432020277961005
14501,129.31715378426497,4.041028617761999
14551,127.52891232000667,4.040030487727908
14601,125.7039263491417,4.039321557693819
14651,124.48252891081287,4.0258260740705225
14701,124.3325289108128,3.987881594070329
14751,122.6618991543428,4.0988385422553675
14801,120.04403315169078,4.42871723271769
14851,117.56076596393214,4.758937443180016
14901,115.13399577774942,5.0905206136423535
14951,112.7363624490395,5.421177704104683
15001,110.35058126786348,5.751720954567012
15051,107.9802300349987,6.0820426850293385
15101,105.59915352248002,6.413102815491672
15151,103.23989234012869,6.630133911896705
15201,100.90038744679897,6.681097087532741
15251,98.58084367396631,6.6523038399886225
15301,96.2519743182444,6.626227288444504
15351,93.98388888588532,6.598506420900385
15401,91.7073058275516,6.573287773356267
15451,89.44260958746659,6.545280937812148
15501,87.16753497214545,6.518060514268029
15551,84.91376422031092,6.48898129872391
15601,82.66155443198768,6.463047731179792
15651,80.46353489609753,6.4395448916356735
15701,79.71210661881959,6.393582747018023
15751,79.71210661881959,6.340249715018018
15801,79.71210661881959,6.285343859018013
15851,79.71210661881959,6.227864291018008
15901,79.71210661881959,6.1742452910180035
15951,79.71210661881959,6.119911371017999
16001,79.71210661881959,6.065863419017994
16051,79.71210661881959,6.007883407017989
16101,79.71210661881959,5.953763963017984
16151,79.71210661881959,5.899001091017979
16201,79.71210661881959,5.843165839017974
16251,79.71210661881959,5.788474459017969
16301,79.71210661881959,5.735641871017965
16351,79.71210661881959,5.68087899901796
16401,79.71210661881959,5.623828383017955
16451,79.71210661881959,5.56827909901795
16501,79.71210661881959,5.512157879017945
16551,79.71210661881959,5.45753799101794
16601,79.71210661881959,5.403561531017935
16651,79.71210661881959,5.34765478701793
16701,79.71210661881959,5.2939642950179255
16751,79.71210661881959,5.2373426310179205
16801,79.71210661881959,5.179362619017915
16851,79.71210661881959,5.12302692301791
16901,79.71210661881959,5.064403483017905
16951,79.71210661881959,5.0073528670179
17001,79.71210661881959,4.951732091017895
17051,79.71210661881959,4.89682623501789
17101,79.71210661881959,4.840847999017885
17151,79.71210661881959,4.78408335101788
17201,79.71210661881959,4.7281766070178755
17251,79.71210661881959,4.672841799017871
17301,79.71210661881959,4.618293403017866
17351,79.71210661881959,4.561528755017861
17401,79.71210661881959,4.505693503017856
17451,79.71210661881959,4.448285427017851
17501,79.71210661881959,4.390734367017846
17551,79.71210661881959,4.335971495017841
17601,79.71210661881959,4.279278339017836
17651,79.71210661881959,4.221155343017831
17701,79.71210661881959,4.164819647017826
17751,79.71210661881959,4.111486615017821
17801,79.71210661881959,4.056151807017816
17851,79.71210661881959,4.000816999017811
17901,78.77529242955552,3.9674203348599857
17951,73.48249182567564,4.1907448288872065
18001,68.54560623017133,4.419431222914424
18051,63.95146929982202,4.480992332700566
18101,59.588907739406075,4.525061544468662
18151,55.447765302040786,4.571596648236761
18201,51.4466278151063,4.615890032004857
18251,47.497257544018574,4.662126239772955
18301,43.618815721056066,4.707465759541052
18351,39.85573762391232,4.754449207309151
18401,36.49959278699661,4.801806275077251
18451,33.418075256520154,4.846996346845348
18501,30.632973205156194,4.892111694613445
18551,27.94053286584171,4.937750110381542
18601,25.370570150755064,4.984061042149641
18651,22.82842276485321,5.028578597917737
18701,20.317762930108323,5.073992841685834
18751,17.818262694230487,5.1210510134539335
18801,15.344086565388816,5.164372985222029
18851,12.913988519289223,5.212701464990129
18901,10.492067342176586,5.259236568758228
18951,9.573540679396086,5.235047450307172
19001,9.073540679396096,5.18729881430712
19051,8.573540679396107,5.139998522307068
19101,328.3935406793961,5.092922402307017
19151,488.3935406793961,5.0468924183069666
19201,488.3935406793961,4.996976786306912
19251,488.3935406793961,4.9487050823068595
19301,488.3935406793961,4.876523176057339
19351,488.3935406793961,4.8045559080569635
19401,488.3935406793961,4.727502484056561
19451,488.3935406793961,4.65454722005618
19501,488.3935406793961,4.577055616055776
19551,488.3935406793961,4.503472356055392
19601,488.3935406793961,4.43212654005502
19651,488.3935406793961,4.358090192054633
19701,488.3935406793961,4.283320756054243
19751,488.3935406793961,4.21185494005387
19801,488.3935406793961,4.136337508053476
19851,488.3935406793961,4.061568072053086
19901,488.32354067939616,3.989735712052774
19951,487.8235406793966,3.917281900052843
20001,487.32354067939707,3.8455862680529096
20051,484.2073943741749,3.9446761869559004
20101,479.71725354863645,4.167264410719291
20151,475.6390755418415,4.309681393747607
20201,471.78543915412195,4.339582972135797
20251,468.0668630074598,4.370455962523987
20301,464.4973767367988,4.397592752912174
20351,460.9792287253572,4.4248042673003605
20401,457.6432871583154,4.45089492168854620401,425.00183624820477,6.43990825676321320501,451.14426267881265,4.504570710464918
20551,448.01224517012764,4.533500876853107
20601,444.97091879341167,4.560114599241293
20651,442.0845170246474,4.588820593629481
20701,439.2442243705834,4.617676036017669
20751,436.5250128295773,4.642870002405854
20801,433.90539047597935,4.675611092794046
20851,431.3174336854615,4.703868743182234
20901,428.8437713295767,4.732275841570422
20951,426.372396305199,4.761803799958611
21001,423.91388485973874,4.793349306346802
21051,421.48800632725,4.819888304734988
21101,419.7965913359471,4.826397677606705
21151,419.7965913359471,4.7791721096066535
21201,419.7965913359471,4.732693781606603
21251,419.7965913359471,4.687784657606554
21301,419.7965913359471,4.639587677606501
21351,419.7965913359471,4.593781865606451
21401,419.7965913359471,4.549171637606403
21451,419.7965913359471,4.501497725606351
21501,419.7965913359471,4.453898537606299
21551,419.7965913359471,4.404057629606244
21601,419.7965913359471,4.358774885606195
21651,419.7965913359471,4.311922937606144
21701,419.7965913359471,4.2638754056060915
21751,419.7965913359471,4.215678425606039
21801,419.7965913359471,4.170096785605989
21851,419.7965913359471,4.123917353605939
21901,419.7965913359471,4.077289577605888
21951,419.7965913359471,4.0301387336058365
22001,419.60659133594726,3.982614269605888
22051,416.33172305932175,3.9889001038716336
22101,411.71273650839436,4.035285759639799
22151,407.59581669353815,4.080550555407896
22201,403.68280848715807,4.125591179175993
22251,400.4690611022949,4.171080146944091
22301,397.61151579157485,4.2188855587121905
22351,394.9367196706237,4.264673422480288
22401,392.41091312347453,4.307397602248383
22451,389.92500192218233,4.35288657001648
22501,387.47998416547915,4.398599709784578
22551,385.07331533211186,4.444537021552676
22601,382.69424759764973,4.489951265320773
22651,380.33801515375296,4.532750169088867
22701,378.03698881353364,4.578388584856965
22751,375.73890117284105,4.626044548625065
22801,373.4710644516802,4.672131308393163
22851,371.22562138644446,4.716723588161259
22901,369.2165987948827,4.763408139929358
22951,367.2908635647816,4.809644347697456
23001,365.3603749022947,4.836229659696224
23051,363.44842822565073,4.826007643067194
23101,361.51980593361634,4.817790026438164
23151,359.6144023902347,4.809756209809133
23201,357.7232006606178,4.800456393180102
23251,355.82961057155813,4.790618176551072
23301,353.9576558658518,4.780705359922042
23351,352.07341781559796,4.772682343293012
23401,350.1938598714523,4.761250026663979
23451,348.3249735900893,4.75238481003495
23501,346.4660464973319,4.743977993405921
23551,344.629460858436,4.7360241767768905
23601,342.7604616761665,4.72691626014786
23651,340.91088851084726,4.715454743518828
23701,339.0565305955441,4.706003026889798
23751,337.1976532675918,4.697436210260768
23801,335.3536499724776,4.686598493631737
23851,333.49462205284715,4.67801057700271
23901,331.6395269168384,4.6673966603736785
23951,329.8013747692374,4.657787643744648
24001,327.93999447989916,4.648178627115617
24051,326.0834505360199,4.640734010486588
24101,324.2254767605094,4.628187593857555
24151,322.35766991677457,4.616886077228524
24201,320.501941912417,4.606615960599492
24251,318.66818171227555,4.597974543970462
24301,316.83677779911466,4.588408227341432
24351,315.028660944909,4.579108410712402
24401,313.1899555711038,4.570770794083371
24451,311.3677141281398,4.562321277454341
24501,309.56700521373716,4.55252036082531
24551,307.7658959117782,4.5453795441962805
24601,305.97546990002104,4.53561862756725
24651,304.16791281562627,4.526095010938221
24701,302.3657108981525,4.517597394309189
24751,300.58925052728836,4.508801377680159
24801,298.8231563707761,4.498030161051127
24851,297.03927465648883,4.489551444422099
24901,295.2718678367882,4.478942927793068
24951,293.51213102864057,4.468414411164038
25001,291.758871303981,4.459541094535008
25051,289.9966240643257,4.450553177905978
25101,288.21005415990936,4.440248461276947
25151,286.45002205792713,4.4317908446479155
25201,284.6652868191236,4.423032128018885
25251,282.90780567775016,4.414118811389855
25301,281.1456291593378,4.405557394760826
25351,279.374213898342,4.395601878131795
25401,277.59417742545526,4.3869685615027665
25451,275.8132235903821,4.376471944873735
25501,274.07101045063996,4.366828328244705
25551,272.32011736612236,4.357262011615675
25601,270.5433508639911,4.345997794986644
25651,268.8001326845037,4.335933078357614
25701,267.0328068696089,4.325865661728584
25751,265.27301605592373,4.317962645099556
25801,263.5020236314877,4.309118528470524
25851,261.71538511762736,4.298771111841492
25901,259.95014440412973,4.290052395212462
25951,258.19309764821514,4.278908178583432
26001,256.4208320814882,4.268643461954401
26051,254.6619445168081,4.260042045325371
26101,252.90870247689645,4.252213628696342
26151,251.15358261469873,4.244342512067313
26201,249.4039252151392,4.235319995438283
26251,247.63174595621905,4.225828278809253
26301,245.88792786736136,4.216725762180223
26351,244.13728386247857,4.206612945551192
26401,242.38266876832148,4.197158528922161
26451,240.59696486413182,4.18712301229313
26501,238.83912941032239,4.1786388956641005
26551,237.08801432222714,4.170847779035071
26601,235.30846411628414,4.16012196240604
26651,233.52822809003194,4.152405445777011
26701,231.77961104755707,4.14322022914798
26751,229.99928169115606,4.13434691251895
26801,228.24227337956734,4.12643579588992
26851,226.49045253337457,4.117450579260891
26901,224.75412646238547,4.107423162631861
26951,223.014834459437,4.100519646002832
27001,221.26995756344044,4.090063029373801
27051,219.5385172593191,4.079251812744769
27101,217.79150625220035,4.067635696115737
27151,216.0730045838436,4.057602879486706
27201,214.33864763072188,4.049073362857675
27251,212.59469665289348,4.040277346228645
27301,210.85389367098412,4.0314813295996155
27351,209.12752776539784,4.021760412970585
27401,207.37521541078468,4.013428196341556
27451,205.63251638509905,4.004013779712525
27501,203.9093108356631,3.995481563083558
27551,202.17172751188858,3.987072046454643
27601,200.44003887518554,3.9782441298257307
27651,198.69029203418202,3.968637813196822
27701,196.9822596667609,3.9596071965679105
27751,195.24091230520986,3.950192779939001
27801,193.51572130714263,3.942433563310083
27851,191.80624431035835,3.933291046681172
27901,190.08670672483987,3.924772330052258
27951,188.36875501104242,3.9167120134233415
28001,186.64590428549192,3.907071096794433
28051,184.94980529261002,3.8980431801655215
28101,183.23853661456508,3.8887087635366115
28151,181.53326177047447,3.8805630469076955
28201,179.85008912435615,3.8721962302787807
28251,178.14964334072064,3.8607001136498815
28301,176.44541022075558,3.8509737970209734
28351,174.7594572327403,3.842097780392061
28401,173.0629055885382,3.8322968637631534
28451,171.38290933433305,3.8243511471342364
28501,169.6648000587132,3.8163654305053196
28551,167.96503770744647,3.8060580138764144
28601,166.30830656153336,3.7980695972474976
28651,164.67390742047357,3.7897719806185823
28701,163.0186845921643,3.7812078639896685
28751,161.32469343664562,3.771766947360759
28801,159.65423433301424,3.7609957307318562
28851,157.9948646661427,3.75293271410294
28901,156.33853423697042,3.7430598974740326
28951,154.70042441945714,3.731830280845132
29001,153.05321807913467,3.720523364216232
29051,151.4110700058294,3.7110635475873224
29101,149.78494211706723,3.7033070309584044
29151,148.15389249287432,3.694049914329494
29201,146.51020957092123,3.683326797700591
29251,144.85758747273348,3.6734539810716837
29301,143.2164808934636,3.665665564442766
29351,141.56615831413762,3.6572160478138516
29401,139.9380839805422,3.6496568311849327
29451,138.3016040967751,3.641473814556017
29501,136.64798094411674,3.6318328979271084
29551,135.007623582402,3.621991981298201
29601,133.3745784402634,3.614475464669282
29651,131.74232833933786,3.604909148040373
29701,130.11708574894593,3.593799531411472
29751,128.5062052626709,3.584041314782564
29801,126.8904935820515,3.5756344981536494
2985129801,113.83512440655048,3.914251655316129901,123.63460362376969,3.5589300648958195
29951,121.97006679322115,3.5496329482669093
30001,120.34054588656646,3.5392136316380047
30051,118.71483853408813,3.530652215009091
30101,117.06673804799155,3.51951069838019
30151,115.4362438455857,3.511026581751276
30201,113.79845027052828,3.5005380651223716
30251,112.15649964155202,3.491352848493461
30301,110.53431149785872,3.4824422318645487
30351,108.89097364170605,3.473225115235638
30401,107.28626859824864,3.463930698606728
30451,105.6729473076902,3.455014681977816
30501,104.02005732052874,3.4445607653489114
30551,102.39033396418526,3.4354155487200004
30601,100.79604697261851,3.4270595320910857
30651,99.16670322573003,3.418415415462172
30701,97.52989580258011,3.4094701988332603
30751,95.91551211354863,3.399205482204355
30801,94.30089399190847,3.389633765575446
30851,92.6839111791794,3.3818399489465283
30901,91.0850324382586,3.3760959323176003
30951,89.48260001702118,3.367646415688686
31001,87.86322426404261,3.3595833990597694
31051,86.2446639616269,3.3502062824308596
31101,84.64557097666642,3.3394723658019565
31151,83.04522675708911,3.330487149173045
31201,81.43827885336448,3.3187910325441465
31251,79.80152504552812,3.3099896159152338
31301,78.20969156034106,3.2992983992863305
31351,76.59741982282509,3.2904969826574177
31401,74.98752151528122,3.279496566028516
31451,73.38232016984726,3.2706578493996035
31501,71.76278975861251,3.2625175327706875
31551,70.1595124224753,3.2544145161417712
31601,68.56714285069847,3.245967699512857
31651,66.95131868059471,3.23602028288395
31701,65.33785166285139,3.227032366255038
31751,63.714559468727906,3.2178552496261275
31801,62.07368398316945,3.2075132329972225
31851,60.497447577807286,3.198248016368312
31901,58.91388141184886,3.188287099739405
31951,57.316052969148096,3.1794137831104927
32001,55.72709189340012,3.1711161664815775
32051,54.14212917490292,3.160888749852672
32101,52.53710842675993,3.1450010157867982
32151,50.940023731195105,3.1270929409327475
32201,49.33699645378921,3.1065408780787003
32251,47.74171390193343,3.086260451224652
32301,46.12674187099973,3.0690371003706005
32351,44.52176376686193,3.048590129516552
32401,42.908328109953914,3.028684610662503
32451,41.31489666603672,3.0064383758084565
32501,39.70579663386214,2.986206312954408
32551,38.10345581504964,2.9603233701003644
32601,36.552209243349694,2.943274927246313
32651,35.02256959882846,2.9263930283922615
32701,33.45352227794217,2.9077685935382114
32751,31.90127476673715,2.891826326684159
32801,30.343084360539837,2.8719924438301097
32851,28.777645014733572,2.8534080089760594
32901,27.182509877251718,2.829680690122015
32951,25.613526713224584,2.8132053352679627
33001,24.037301247127203,2.7939529044139126
33051,22.450890761881915,2.7719699415598655
33101,20.841027593877797,2.7499535227058196
33151,19.28218409975212,2.73124908785177
33201,17.712428751258493,2.7137791929977184
33251,16.149152317172245,2.6949482141436683
33301,14.608842834056123,2.6744696072896197
33351,13.021514004488814,2.6516986484355733
33401,11.45282384216564,2.636344377581521
33451,9.942567529374864,2.61194431025872
33501,9.442567529374875,2.535942154258791
33551,8.942567529374886,2.464794518258858
33601,8.442567529374896,2.3914745302589266
33651,468.4025675293749,2.3192290822589943
33701,487.9325675293753,2.2493876222590594
33751,487.4325675293758,2.175517818259129
33801,485.3108877214298,2.21270632760939
33851,481.6017716699433,2.4343632833731186
33901,478.7783626051785,2.6583209551368445
33951,476.1223132578061,2.7737158807501956
34001,473.62733606863185,2.7764675746876484
34051,471.1956173836128,2.777057568625112
34101,468.87803179903915,2.782978562562549
34151,466.6004769293016,2.7863832564999984
34201,464.3142865803559,2.7902598504374456
34251,462.078746721994,2.790927144374909
34301,459.9828597593995,2.7947291383123565
34351,457.91028212677764,2.7976035322498087
34401,455.9388448706154,2.800248726187262
34451,453.9790304556168,2.805825920124701
34501,452.0395268242522,2.808505714062154
34551,450.0816756493562,2.8111028079996077
34601,448.10693930053424,2.814321001937058
34651,446.1706276326246,2.8175791958745084
34701,444.2442774828386,2.8203308898119612
34751,442.29148083872707,2.82389558374941
34801,440.320282686097,2.8273083776868595
34851,438.3758548701619,2.8286340716243195
34901,436.4266978700907,2.8327771655617653
34951,434.4891907898549,2.8356434594992175
35001,432.5371065842312,2.837854053436673
35051,430.5840792186221,2.8420371473741186
35101,428.6536676242113,2.8431682413115795
35151,426.69176701205384,2.845959935249032
35201,424.76248491219894,2.84775212918649
35251,422.9653686413529,2.8520898231239347
35301,421.1254330344348,2.8526452170613985
35351,419.32867351768715,2.8561726109988474
35401,417.54466522719946,2.860547604936292
35451,415.72950820815174,2.864733398873738
35501,413.9030789741222,2.8672904928111915
35551,412.08805109877335,2.871129786748639
35601,410.5051631712049,2.8747744806860873
35651,408.9215292665053,2.8790321746235326
35701,407.33136955437055,2.8819730685609843
35751,405.73276837532006,2.8853058624984342
35801,404.16789209663705,2.8893343564358807
35851,402.56159959076507,2.892206050373333
35901,400.9787571613845,2.894691244310787
35951,399.3885103411733,2.897171038248241
36001,397.8318452490808,2.9007730321856897
36051,396.2688264235672,2.902599826123147
36101,394.6665738770021,2.9040028200606067
36151,393.09434190183055,2.907642113998055
36201,391.49858276146045,2.9104419079355077
36251,389.9503800636354,2.9140039018729564
36301,388.41181873950944,2.917573995810405
36351,386.84887176434665,2.919126189747864
36401,385.2927958783945,2.9231200836853106
36451,383.750909235455,2.925567977622765
36501,382.20719936265624,2.930094871560209
36551,380.64792830702277,2.932388165497664
36601,379.1286731642182,2.9360247594351123
36651,377.56110222917897,2.9394748533725616
36701,376.01913103204595,2.940955147310021
36751,374.4873120995713,2.9433630412474754
36801,372.9433723456416,2.9454298351849317
36851,371.3838870465178,2.9478031291223865
36901,369.8731406383132,2.9523727230598302
36951,368.3172547250704,2.954975216997284
37001,366.8119885661256,2.9569939109347403
37051,365.3136936192301,2.9594737048721944
37101,363.7741668940198,2.962689198809645
37151,362.24615599912465,2.963588392747107
37201,360.7374610397264,2.9680114866845515
37251,359.1841969504156,2.970811280622004
37301,357.64382620419286,2.972803474559461
37351,356.08196936726034,2.9740172684969215
37401,354.54250658872604,2.9761959624343772
37451,353.01021782450545,2.977358956371838
37501,351.4944792652655,2.981805850309282
37551,349.9594556278906,2.9840991442467373
37601,348.4257270422246,2.984270738184203
37651,346.8943549932288,2.988611132121648
