time,mc energy,min energy
1,500,9.99720619600002
51,500,9.853693112001064
101,500,9.706025140002138
151,500,9.558285532003213
201,500,9.4090266600043
251,500,9.260705600005378
301,500,9.114352168006446
351,500,8.967320556007515
401,500,8.818523136008599
451,500,8.669574080009683
501,500,8.52200283601076
551,500,8.372145784011849
601,500,8.227288344012905
651,500,8.08502470801394
701,500,7.94043054001425
751,500,7.794386924013488
801,500,7.6499509360127345
851,500,7.502299692011964
901,500,7.354894992011195
951,500,7.208651376010431
1001,500,7.059464140009653
1051,500,6.912807436008888
1101,500,6.766987092008127
1151,500,6.620998384007365
1201,500,6.473450412006595
1251,500,6.32504280800582
1301,500,6.178641012005056
1351,500,6.031554492004289
1401,500,5.883456704003516
1451,500,5.736338548002748
1501,500,5.58914875600198
1551,500,5.440654608001205
1601,500,5.2935597240004375
1651,500,5.148072467999678
1701,500,5.001019403998911
1751,500,4.855692147998153
1801,500,4.709743439997391
1851,500,4.562840191996624
1901,500,4.412075143995837
1951,500,4.263874083995064
2001,500,4.11935991599431
2051,499.9100000000001,3.9717886719937137
2101,499.41000000000054,3.8303148519938457
2151,498.910000000001,3.683649783993984
2201,495.3917213226621,3.7202288064075897
2251,490.470434304324,3.8662501501713886
2301,485.6757861304333,4.012699489935131
2351,480.9932290138169,4.160861549698021
2401,476.47276836429836,4.312303957460928
2451,472.07123697164496,4.458611845223809
2501,467.72785017840175,4.607905172986705
2551,463.44291200169255,4.718229996663257
2601,459.27220987515216,4.662286705999699
2651,455.1984405141076,4.60498506733614
2701,451.16023349181154,4.547969396672582
2751,447.24336999910844,4.494313850009024
2801,443.4646202447198,4.4347244673454655
2851,439.72109580564774,4.375635528681907
2901,436.03759735198895,4.317261510018349
2951,432.3828783357139,4.2611037433547905
3001,429.6851599328911,4.189616155303755
3051,429.6851599328911,4.078660571303745
3101,429.55515993289123,3.9704931753037354
3151,426.9993872350371,3.989149280396258
3201,422.5014592645579,4.161356994423472
3251,418.15976483696716,4.333064264450685
3301,413.9305840776909,4.509347022477898
3351,409.7811894613632,4.68069683250511
3401,405.680864464718,4.849472930532323
3451,401.6210445326778,5.018249028559535
3501,397.5721436772132,4.944792428737673
3551,393.54989598724273,4.853810909882801
3601,389.61877354046453,4.759597407027912
3651,386.18071980094464,4.667739528173035
3701,382.7576738313723,4.577729277318168
3751,379.32823419042467,4.484701950463285
3801,375.9052953389795,4.392207711608405
3851,372.49335719079545,4.29683966875351
3901,369.0943182585308,4.204895245898633
3951,365.831067696686,4.114088635043761
4001,362.75652538407815,4.01935877218887
4051,361.0874251914582,3.895237913115932
4101,358.1044944961339,3.9606134683059055
4151,354.47686155503766,4.108002440069048
4201,350.9140470159943,4.256267771831938
4251,347.43061152011774,4.4051061915948315
4301,344.0211641156549,4.55293516335772
4351,340.6810296184852,4.703436119120622
4401,337.3479729772562,4.851543270883512
4451,334.0460182578477,5.001751138646412
