time,mc energy,min energy
1,500,9.997994192000014
51,500,9.900119784000728
101,500,9.801729016001447
151,500,9.704650968002156
201,500,9.604890752002884
251,500,9.505027264003614
301,500,9.405823408004336
351,500,9.304143928005075
401,500,9.203578988005807
451,500,9.10559294400652
501,500,9.00501127600725
551,500,8.906641960007963
601,500,8.809325732008675
651,500,8.712079320009382
701,500,8.616927080010075
751,500,8.517619952010799
801,500,8.419075728011514
851,500,8.322680584012213
901,500,8.221574192012948
951,500,8.120301256013686
1001,500,8.022561756014397
1051,500,7.924535712014167
1101,500,7.828856928013668
1151,500,7.732901784013167
1201,500,7.634637560012655
1251,500,7.538674052012154
1301,500,7.438475656011631
1351,500,7.341589244011126
1401,500,7.245282464010623
1451,500,7.147957872010116
1501,500,7.050106736009605
1551,500,6.952765416009097
1601,500,6.854667736008585
1651,500,6.755765332008068
1701,500,6.65647311200755
1751,500,6.557619072007034
1801,500,6.460477752006527
1851,500,6.361528804006011
1901,500,6.264703844005505
1951,500,6.165778168004989
2001,500,6.06451177600446
2051,500,5.966829004003951
2101,500,5.8696625920034435
2151,500,5.775728164002953
2201,500,5.676945760002438
2251,500,5.5815135200019395
2301,500,5.482547844001423
2351,500,5.385406524000916
2401,500,5.283522320000385
2451,500,5.18872825999989
2501,500,5.088894587999369
2551,500,4.989802367998852
2601,500,4.887065075998316
2651,500,4.790360115997811
2701,500,4.692095891997298
2751,500,4.597006923996802
2801,500,4.500263783996298
2851,500,4.402475919995787
2901,500,4.30534114399528
2951,500,4.208151459994773
3001,500,4.109449055994258
3051,500,4.0078412119937274
3101,499.5400000000004,3.9093937159937715
3151,499.0400000000009,3.806759695993868
3201,496.7030566726433,3.815077235588877
3251,491.7434837813092,4.010508871352607
3301,486.9288948450613,4.213190651115781
3351,482.2477556339498,4.41301535487894
3401,477.71164210265226,4.611710610642094
3451,473.3269716378648,4.805964434405224
3501,469.18130310997583,4.992044790657827
3551,469.18130310997583,4.895976190657326
3601,469.18130310997583,4.797855238656814
3651,469.18130310997583,4.697178662656288
3701,469.18130310997583,4.60169987865579
3751,469.18130310997583,4.504463650655283
3801,469.18130310997583,4.406869242654774
3851,469.18130310997583,4.308636654654261
3901,469.18130310997583,4.211748422653756
3951,469.18130310997583,4.111963114653235
4001,469.18130310997583,4.014965066652729
4051,466.74316633554884,4.029700715057084
4101,462.16147293710554,4.182792921066697
4151,457.7491558367019,4.342817091076346
4201,453.41755243000375,4.5017369050859894
4251,449.19826412505944,4.660625083095633
4301,445.039162404695,4.82024452910528
4351,440.90985807050635,4.98236287111494
4401,440.49816064250984,4.909663196115442
4451,440.49816064250984,4.811118972114928
4501,440.49816064250984,4.712886384114415
4551,440.49816064250984,4.6167628761139134
4601,440.49816064250984,4.517225932113394
4651,440.49816064250984,4.416246084112867
4701,440.49816064250984,4.318529856112357
4751,440.49816064250984,4.220099088111843
4801,440.49816064250984,4.123354128111338
4851,440.49816064250984,4.025089904110826
4901,438.6804891705203,4.023737984195076
4951,434.25020073632487,4.221556879958225
5001,430.2980299224206,4.4211284957213834
5051,426.4070193608965,4.61850921148453
5101,422.5260302914362,4.658365116186601
5151,419.07698027132926,4.635268904989401
5201,419.07698027132926,4.561775128989394
5251,419.07698027132926,4.488209860989388
5301,419.07698027132926,4.411999388989381
5351,419.07698027132926,4.337647708989374
5401,419.07698027132926,4.262724092989368
5451,419.07698027132926,4.189158824989361
5501,419.07698027132926,4.118453236989355
5551,419.07698027132926,4.042528732989348
5601,418.543785737903,3.9824859859747304
5651,413.83901853761415,4.166824927731211
5701,409.6645568210939,4.349734029487692
5751,405.63615536694,4.535002367244173
5801,401.6251941037757,4.718840865000654
5851,397.69261790010313,4.9031798067571355
5901,395.58602202816917,4.9583345542836845
5951,395.58602202816917,4.861279778283178
6001,395.58602202816917,4.76573772228268
6051,395.58602202816917,4.662124070282139
6101,395.58602202816917,4.56650201428164
6151,395.58602202816917,4.465738894281114
6201,395.58602202816917,4.369630294280612
6251,395.58602202816917,4.275847502280123
6301,395.58602202816917,4.175504014279599
6351,395.58602202816917,4.076245250279081
6401,395.47602202816927,3.979508654278703
6451,391.47729794552026,4.122448130244631
6501,387.36272832574014,4.173555017337895
6551,383.72264349944805,4.15335772667434
6601,380.200042715085,4.132731484010785
6651,376.7027225943823,4.11074689334723
6701,375.30766348088025,4.057356347481804
6751,375.17766348088037,3.980216479481797
6801,371.5341944688501,4.1259251642723695
6851,367.7028167952571,4.2819134244362935
6901,363.908896098052,4.305972934734525
6951,360.1338011739811,4.32847353303275
7001,356.3692466621339,4.34957931533097
7051,352.6309151659653,4.3724901536291965
7101,348.89763947678983,4.398026527927434
7151,345.1638733011254,4.420937366225661
7201,341.4275195014598,4.441632908523879
7251,337.6980788617943,4.463559170822101
7301,333.9730700168286,4.4845829051203205
7351,330.2506086502031,4.501914479418525
7401,326.53242501557656,4.523102309716744
7451,322.81491321764423,4.544782428014966
7501,319.22058469159674,4.564985682313182
7551,315.731037041939,4.585927368611401
7601,312.25112853095317,4.606212670909617
7651,308.7922352766352,4.626580021207833
7701,305.46751020267743,4.644732075506041
7751,302.1949961606572,4.668955681804273
7801,298.9432856661497,4.690143512102493
7851,295.6954585873936,4.712808206400719
7901,292.44429431399226,4.733996036698938
7951,289.1941531797355,4.755183866997158
8001,285.95854184148203,4.775715313295375
8051,282.7206278272293,4.776997265772449
8101,279.49730479323097,4.77769560923536
8151,276.28749801759096,4.778756992698275
8201,273.06632632995303,4.780652136161198
8251,269.92746626728183,4.779372159624092
8301,266.88047977710994,4.780661223087009
8351,263.82845779941874,4.780590366549914
8401,260.7892083457268,4.781617910012828
8451,258.0684395822614,4.78344537347575
8501,255.36044041407047,4.785943556938678
8551,252.6788537659073,4.786811100401591
8601,250.0069467881897,4.787706323864505
8651,247.33382428861975,4.789192267327424
8701,244.65696060394254,4.792844210790362
8751,242.02432501061335,4.794899354253285
8801,239.378373117914,4.796646817716207
8851,236.7602849140865,4.796099081179108
8901,234.14447117587045,4.793246944641988
8951,231.54697924234694,4.795637448104914
9001,228.9732253180674,4.798390991567844
9051,226.4032097861929,4.801076855030773
9101,223.8208918483508,4.801898238493687
9151,221.2401459691637,4.802095061956594
9201,218.66950785782402,4.803768685419515
9251,216.13022908243548,4.805863828882439
9301,213.56827612506595,4.8081896923453655
9351,211.00489752269502,4.809552595808283
9401,208.46114771499143,4.809204859271185
9451,205.93100872227654,4.8108384827341055
9501,203.3972851985368,4.811342986197015
9551,200.8577147482511,4.810807569659916
9601,198.30647099619472,4.812499673122836
9651,195.7672973557686,4.812548816585743
9701,193.25193416848285,4.813256360048655
9751,190.70050179269208,4.812693263511555
9801,188.17454000115416,4.814493046974476
9851,185.65107895762986,4.81433915043738
9901,183.1356493197168,4.814520613900287
9951,180.62171714841142,4.815132797363198
10001,178.13452340789118,4.816381860826114
10051,175.65358639058343,4.817012524289025
10101,173.2043834213234,4.820685987751963
10151,170.7265439050654,4.8209351312148705
10201,168.27018598880764,4.823830194677802
10251,165.81021217633264,4.825879178140726
10301,163.36272828362198,4.825269921603626
10351,160.94901588674534,4.826989705066547
10401,158.5624861520441,4.831884608529496
10451,156.1562998229132,4.834638151992426
10501,153.77369053913907,4.83562569545534
10551,151.39686084398423,4.839129958918276
10601,149.03789534301467,4.839742142381187
10651,146.72789915973422,4.844147845844132
10701,144.4312045226796,4.844101629307037
10751,142.12825668930986,4.845753732769957
10801,139.84568204448414,4.8502947962329035
10851,137.58650638132053,4.850934659695815
10901,135.3334001729428,4.84968852315871
10951,133.08221598312912,4.851879026621635
11001,130.82130509768186,4.852423530084545
11051,128.55591736603873,4.85458019354747
11101,126.31158580508728,4.856715337010394
11151,124.06099623213562,4.8582936004733135
11201,121.7989620717891,4.85833658393622
11251,119.5531753902332,4.859527167399136
11301,117.288279658103,4.8583610308620315
11351,115.06478480275112,4.860813054324959
11401,112.8358649907334,4.8628281977878824
11451,110.60212136664238,4.864594141250803
11501,108.3547750095721,4.865421684713716
11551,106.11840903336919,4.86522162817662
11601,103.90370823841448,4.8664645316395365
11651,101.6856088337215,4.8684458351024595
11701,99.50603648576417,4.868098098565362
11751,97.29724333310457,4.870550122028289
11801,95.0656745416727,4.871882225491207
11851,92.8469965255819,4.873629688954129
11901,90.63812262976995,4.875577152417051
11951,88.44300454453884,4.878324535879981
12001,86.22780295085506,4.87863519934289
12051,84.00367083659611,4.879871942805806
12101,81.76183734946247,4.879287326268706
12151,79.55098367077183,4.88354534973165
12201,77.34013657597875,4.883606813194556
12251,75.17930798015153,4.88454203665747
12301,72.99773050803032,4.888603180120411
12351,70.82579832571903,4.8907198435833354
12401,68.6384803558971,4.890169067046235
12451,66.43032854141245,4.889741330509137
12501,64.230835519112,4.892273353972065
12551,62.01882529808772,4.89328857743498
12601,59.8247156461136,4.895479080897905
12651,57.64907250419331,4.8963466243608185
12701,55.521552673216206,4.902712167823781
12751,53.30925501722443,4.903585871286694
12801,51.148536933206934,4.905714854749618
12851,48.973304828535774,4.908053038212545
12901,46.81444220282784,4.909074421675459
12951,44.63760170495007,4.911646445138388
13001,42.471340428980724,4.911674068601293
13051,40.30297010598352,4.9133046520642125
13101,38.12350753346318,4.914058355527125
13151,35.99257002097477,4.917482618990061
13201,33.829609197970875,4.917261042452964
13251,31.64362278601417,4.919685385915891
13301,29.508891877874444,4.9198083693787975
13351,27.34259365325343,4.920823592841712
13401,25.17348083937629,4.920389696304614
13451,23.044835225021277,4.918598999767504
13501,20.92691569361071,4.920143423230423
13551,18.78595275730175,4.923970726693362
13601,16.65830507898627,4.926348910156289
13651,14.557901592500908,4.9281886936192105
13701,12.386525065961637,4.929646957082129
13751,10.26566494559316,4.9283054605450225
13801,9.536865719865858,4.887823660629467
13851,9.036865719865869,4.840870700629047
13901,18.546865719865878,4.7925271006286145
13951,488.5468657198659,4.7454787806281935
