time,mc energy,min energy
1,500,9.997102924000021
51,500,9.876370088000902
101,500,9.754809256001788
151,500,9.632793516002675
201,500,9.50866215200358
251,500,9.389120216004445
301,500,9.26887210400532
351,500,9.14662654800621
401,500,9.0241493560071
451,500,8.902133616007987
501,500,8.781782232008863
551,500,8.660419580009746
601,500,8.53649476001065
651,500,8.415363744011533
701,500,8.294407636012414
751,500,8.170451180013318
801,500,8.045913272014225
851,500,7.9228397200141565
901,500,7.8010072520135205
951,500,7.6766209800128715
1001,500,7.5530143400122265
1051,500,7.431255328011591
1101,500,7.306041060010938
1151,500,7.183588960010299
1201,500,7.062003036009664
1251,500,6.940888748009033
1301,500,6.816422476008383
1351,500,6.691796204007733
1401,500,6.569470648007094
1451,500,6.443388384006436
1501,500,6.316787940005775
1551,500,6.194247476005136
1601,500,6.074151000004509
1651,500,5.952685076003875
1701,500,5.830511156003237
1751,500,5.704818708002581
1801,500,5.582088428001941
1851,500,5.459682872001302
1901,500,5.336426048000659
1951,500,5.214307036000021
2001,500,5.0914883919993805
2051,500,4.968421383998738
2101,500,4.8451878319980946
2151,500,4.719320475997438
2201,500,4.596803283996798
2251,500,4.475027543996163
2301,500,4.352177263995522
2351,500,4.227519355994871
2401,500,4.108870507994252
2451,499.94000000000005,3.9851187759936972
2501,499.4400000000005,3.863223035993812
2551,498.94000000000096,3.7384153119939287
2601,495.68940093080823,3.7785405971416957
2651,490.7559901066516,3.9540257889054677
2701,485.9556847650087,4.128214988668709
2751,481.27684274207746,4.3014812844317305
2801,476.7550264264843,4.472741772194741
2851,472.35891043085127,4.6468826079577665
2901,468.0304200854797,4.820903443720791
2951,463.7652526051991,4.801709108343077
3001,459.6377896635983,4.75949228167952
3051,455.60341060105236,4.720492595015964
3101,451.59984354666517,4.678132784352407
3151,447.8150476367332,4.63634490968885
3201,444.08018418614864,4.591411387025293
3251,440.4119035214033,4.549337544361736
3301,436.78765459581336,4.509408461698179
3351,433.2150330303037,4.464546431034622
3401,429.78314758157285,4.421114240371065
3451,426.3554112190646,4.381185157707508
3501,422.94265599730016,4.340255187043951
3551,420.89336717244254,4.280794810245814
3601,420.89336717244254,4.188284162245806
3651,420.89336717244254,4.095058594245797
3701,420.89336717244254,3.9999027422457885
3751,419.42983596580666,3.963238341851229
3801,414.8414352574349,4.151746231878447
3851,410.5611175732406,4.339610693905661
3901,406.427092857646,4.526045315932875
3951,402.36118199352694,4.712765905960089
4001,398.35530089748215,4.900058431987303
4051,394.3610764436137,5.091354510014518
4101,390.3964347675404,5.278504052041732
4151,386.48326024130944,5.465510610068946
4201,382.6282034849727,5.65451894409616
4251,379.19068728742667,5.751987033922768
4301,375.8312008219964,5.694873558358771
4351,372.4731914390954,5.62717191950402
4401,369.1160566195386,5.5554437566492485
4451,365.7722796446392,5.488690113794503
4501,362.5992044981634,5.419365938939744
4551,359.6297422477969,5.351354484084991
4601,357.14520682876037,5.275040221469811
4651,357.14520682876037,5.149809225469157
4701,357.14520682876037,5.027372033468518
4751,357.14520682876037,4.903447213467872
4801,357.14520682876037,4.780946749467232
4851,357.14520682876037,4.662441173466614
4901,357.14520682876037,4.537911629465964
4951,357.14520682876037,4.414916257465322
5001,357.14520682876037,4.294389965464693
5051,357.14520682876037,4.167599705464031
5101,357.14520682876037,4.047439957463404
5151,356.84520682876064,3.923808225463229
5201,352.8279390303618,4.0368738276741185
5251,348.4917866303861,4.210536483437141
5301,344.5226649795574,4.3823216952001545
5351,340.7792156463468,4.554456722963169
5401,337.25354015602096,4.729010646726197
5451,333.7934982836764,4.901592218489214
5501,330.4455831188558,4.943313618170161
5551,327.19015528659486,4.938020192558312
5601,323.98842886873547,4.934968486946466
5651,320.98827581826686,4.929600337334617
5701,318.00170947840394,4.9135533898219546
5751,315.0094276866734,4.88874805978765
5801,312.0256679820201,4.864674969753352
5851,309.0619021148009,4.840300359719052
5901,306.1807048780946,4.817051829684761
5951,303.3102025720672,4.7930187396504635
6001,300.4519509074392,4.7689056496161655
6051,297.59051655951504,4.746690879581884
6101,294.7481601116279,4.721833229547579
6151,291.9293471836219,4.696852539513273
6201,289.11217736363454,4.673040969478977
6251,286.3128201462936,4.646638839444659
6301,283.5078343949287,4.624054869410374
6351,280.701606721591,4.60144009937609
6401,277.88609796683755,4.576917809341788
6451,275.07597628558625,4.552373999307486
6501,272.29788695961685,4.529857709273202
6551,269.5098623433662,4.5061938192389075
6601,268.2833986194019,4.462677080423521
6651,268.2833986194019,4.400771560422967
6701,268.2833986194019,4.341268920422435
6751,268.2833986194019,4.282907720421912
6801,268.2833986194019,4.221565240421363
6851,268.2833986194019,4.160970360420821
6901,268.2833986194019,4.099609400420272
6951,268.2833986194019,4.041140520419749
7001,268.10339861940207,3.979564200419444
7051,265.33866105350086,4.006275469980749
7101,261.44577735938464,3.940949810436627
7151,257.98823275802187,3.877339958892505
7201,254.92460536764693,3.813801599348383
7251,251.95865697594758,3.7514071118042613
7301,249.02633662543144,3.6869393562601394
7351,246.12168593517407,3.6230435367160174
7401,243.26365936628036,3.5566454971718953
7451,240.43909413212614,3.4929641536277733
7501,237.66593245095936,3.4282104300836513
7551,234.89204853922058,3.361883882539529
7601,232.11413954536573,3.296057778995407
7651,229.35652524963857,3.229445263451285
7701,228.50674793904918,3.1382815496042182
7751,224.72201302607567,3.3006332677892747
7801,220.93963749748482,3.3885661613664
7851,217.18759070371485,3.3999062611349244
7901,213.44319144733396,3.414310044903434
7951,209.70593644954354,3.432674200671924
8001,206.0154354381827,3.4443131964404468
8051,202.62522527246827,3.4587917042089558
8101,199.53539574804267,3.4729713159774662
8151,196.6117365318346,3.487898167745973
8201,193.83813485184731,3.503049191514479
8251,191.05436845840245,3.519321075282979
8301,188.2688349536881,3.535294063051481
8351,185.5171543332221,3.550594534819986
8401,182.75003745833263,3.5643258025884985
8451,179.99824890877184,3.581793270356993
8501,177.33188403044164,3.5976168101254955
8551,174.67523577024892,3.6129172818940005
8601,172.02954616200628,3.6280683056625063
8651,169.37014625298443,3.6433687774310113
8701,166.7607906588675,3.6541906516041665
8751,164.72453632368823,3.7257754196037576
8801,161.0883724240598,4.002294957126079
8851,157.5539396883874,4.2806825946479234
