time,mc energy,min energy
1,500,9.998641652
51,500,9.923917844000554
101,500,9.851830576001078
151,500,9.781837480001588
201,500,9.709242216002119
251,500,9.63604040800265
301,500,9.563030236003181
351,500,9.491764420003703
401,500,9.416556804004248
451,500,9.344397900004772
501,500,9.269318648005319
551,500,9.19736628800584
601,500,9.124754296006369
651,500,9.048465596006926
701,500,8.972939800007474
751,500,8.896476192008032
801,500,8.823529292008562
851,500,8.749532944009102
901,500,8.67876021600962
951,500,8.604938776010158
1001,500,8.532541692010685
1051,500,8.459832972011212
1101,500,8.384522084011758
1151,500,8.313795900012272
1201,500,8.240372640012808
1251,500,8.166662836013346
1301,500,8.094489024013873
1351,500,8.01793705201443
1401,500,7.945301788014274
1451,500,7.873357792013898
1501,500,7.801565432013524
1551,500,7.728675260013143
1601,500,7.65706617201277
1651,500,7.585471992012396
1701,500,7.5126050920120155
1751,500,7.439006924011632
1801,500,7.365152028011246
1851,500,7.289628052010852
1901,500,7.220368044010491
1951,500,7.147604416010111
2001,500,7.075548784009735
2051,500,7.0042411480093625
2101,500,6.929296804008971
2151,500,6.857696080008598
2201,500,6.787576440008232
2251,500,6.7144313600078505
2301,500,6.638452476007454
2351,500,6.5630783160070605
2401,500,6.491285956006686
2451,500,6.415132164006288
2501,500,6.34250526400591
2551,500,6.2669878320055155
2601,500,6.194424204005137
2651,500,6.118851864004743
2701,500,6.044798788004356
2751,500,5.974080968003987
2801,500,5.900824252003605
2851,500,5.827750808003223
2901,500,5.7518286520028274
2951,500,5.67946502400245
3001,500,5.604402500002059
3051,500,5.531065784001676
3101,500,5.4590519720013
3151,500,5.385015624000914
3201,500,5.310134552000523
3251,500,5.236098204000137
3301,500,5.162125127999751
3351,500,5.087037511999359
3401,500,5.014035703998978
3451,500,4.93969790399859
3501,500,4.866616095998209
3551,500,4.796844451997845
3601,500,4.72314955599746
3651,500,4.6542142719971
3701,500,4.57942156399671
3751,500,4.506832843996331
3801,500,4.43381612799595
3851,500,4.3574474279955515
3901,500,4.2811819999951535
3951,500,4.208355099994773
4001,500,4.135361655994393
4051,500,4.059924223993999
4101,499.9200000000001,3.9881969559936974
4151,499.4200000000005,3.9153784199937656
4201,498.920000000001,3.843132971993833
4251,495.4983928997374,3.9498848806520943
4301,490.5894008942449,4.173667644415485
4351,485.819643416602,4.394011880178752
4401,481.15680410674406,4.614284479942018
4451,476.73476801815326,4.839291599705309
4501,472.37882522935354,5.060670375468581
4551,468.1027032320892,5.278355715231833
4601,463.952973610076,5.284581772556578
4651,459.92754625225444,5.2810421178930245
4701,455.96284012880204,5.278789319229471
4751,452.2439368559274,5.280254104565918
4801,448.5999400542835,5.281575905902365
4851,445.0288748056193,5.278322219238811
4901,441.53667868623927,5.277141800575258
4951,438.19108749525185,5.276390333911705
5001,434.8640053611029,5.273851567248151
5051,431.5700784016204,5.272957116584598
5101,428.40153643658397,5.2710617779210445
5151,425.3585248228982,5.270310311257491
5201,422.452295155259,5.2658412605939375
5251,419.63925051168695,5.263088017930384
5301,416.8471444997715,5.261693123266831
5351,414.0634948752826,5.258439436603277
5401,411.3194259302861,5.254828289939724
5451,408.62250525092185,5.25200355527617
5501,405.936201324943,5.252181484612617
5551,403.2549616313876,5.248427353949063
5601,400.60499340859405,5.24517366728551
5651,398.19217835766744,5.242420424621956
5701,395.83633341760896,5.241240005958403
5751,393.4862126885135,5.24084599929485
5801,391.19784517388626,5.239808564631296
5851,388.92165353284315,5.239343065967743
5901,386.66126652192673,5.23759071130419
5951,385.393640884294,5.212716766292598
6001,385.393640884294,5.156881514292593
6051,385.393640884294,5.103476990292588
6101,385.393640884294,5.048285166292583
6151,385.393640884294,4.993379310292578
6201,385.393640884294,4.9389024062925735
6251,385.393640884294,4.885140422292569
6301,385.393640884294,4.829805614292564
6351,385.393640884294,4.774327822292559
6401,385.393640884294,4.720565838292554
6451,385.393640884294,4.66880563029255
6501,385.393640884294,4.612755902292545
6551,385.393640884294,4.55570528629254
6601,385.393640884294,4.500942414292535
6651,385.393640884294,4.44553611429253
6701,385.393640884294,4.393847398292525
6751,385.393640884294,4.3399424302925205
6801,385.393640884294,4.279674674292515
6851,385.393640884294,4.22462583429251
6901,385.393640884294,4.168576106292505
6951,385.393640884294,4.1147426302925005
7001,385.393640884294,4.0579064902924955
7051,385.393640884294,4.002285714292491
7101,384.19526655380037,3.9867367520162995
7151,379.1470089080736,4.215494638043518
7201,374.69452263648395,4.442679700070736
7251,370.524395206656,4.669292826097953
7301,366.495332009041,4.897192808125171
7351,362.54671199343784,5.123019522152388
7401,358.7019109234746,5.351848900179606
7451,354.90972695617364,5.578676502206823
7501,351.1276389128831,5.806933944234041
7551,347.4332751027223,5.9743939695745
7601,344.22837182712055,5.974639747821195
7651,341.10676818973695,5.9760331260679
7701,337.9897909938226,5.978703304314617
7751,334.9654285172188,5.980668922561328
7801,332.29763791273405,5.98390214080805
7851,329.6503130997361,5.985430879054757
7901,327.01969016515693,5.986085857301456
7951,324.4467827216698,5.988836035548173
8001,321.96183476996674,5.99033093379488
8051,319.5175178565104,5.99223503204159
8101,317.08748778457226,5.991493210288276
8151,314.68751993971864,5.995486348535005
8201,312.3267574919246,5.9994518067817335
8251,309.9605605467419,6.001112865028441
8301,307.6065991812265,6.003816883275158
8351,305.27280809506175,6.007600821521885
8401,302.94081776115206,6.0126277197686235
8451,300.7576077076421,6.013550378015324
8501,298.67257968971063,6.015232956262032
8551,296.5931570344237,6.017257054508743
8601,294.58123886601464,6.019348832755455
8651,292.5829420451646,6.020274531002157
8701,290.58563385923605,6.021701749248862
8751,288.598028689714,6.022525927495563
8801,286.6676520745965,6.024374665742272
